r_kpc,v_kms
9.830460921843686,69.03956431803337
9.880360721442885,68.92338623390503
9.930260521042083,68.80733971372626
9.980160320641282,68.69142601206562
10.03006012024048,68.57564634378254
10.079959919839679,68.4600018852125
10.129859719438876,68.34449377531217
10.179759519038075,68.2291231167657
10.229659318637273,68.11389097705391
10.279559118236472,67.9987983894876
10.329458917835671,67.88384635420651
10.379358717434869,67.76903583914508
10.429258517034068,67.65436778096635
10.479158316633265,67.53984308596509
10.529058116232465,67.42546263094147
10.578957915831662,67.31122726404612
10.628857715430861,67.19713780559796
10.678757515030059,67.0831950488754
10.728657314629258,66.96939976088215
10.778557114228455,66.85575268308877
10.828456913827655,66.74225453215003
10.878356713426852,66.6289060006001
10.928256513026051,66.5157077575253
10.97815631262525,66.4026604492159
11.028056112224448,66.28976469979753
11.077955911823647,66.17702111184256
11.127855711422844,66.06443026696302
11.177755511022044,65.95199272638457
11.227655310621241,65.83970903150326
11.27755511022044,65.72757970442485
11.327454909819638,65.615605248488
11.377354709418837,65.50378614877113
11.427254509018034,65.39212287258422
11.477154308617234,65.28061586994568
11.527054108216431,65.16926557404477
11.57695390781563,65.0580724016903
11.62685370741483,64.94703675374592
11.676753507014027,64.83615901555245
11.726653306613226,64.72543955733772
11.776553106212424,64.61487873461427
11.826452905811623,64.5044768885655
11.87635270541082,64.39423434642053
11.92625250501002,64.28415142181788
11.976152304609217,64.17422841515899
12.026052104208416,64.06446561395119
12.075951903807614,63.95486329314101
12.125851703406813,63.84542171543779
12.17575150300601,63.73614113162813
12.22565130260521,63.62702178088139
12.275551102204409,63.51806389104646
12.325450901803606,63.40926767894021
12.375350701402805,63.30063335062782
12.425250501002003,63.19216110169517
12.475150300601202,63.08385111751375
12.5250501002004,62.975703573498116
12.574949899799599,62.867718635356226
12.624849699398796,62.75989645933285
12.674749498997995,62.65223719244629
12.724649298597193,62.54474097271865
12.774549098196392,62.43740792939973
12.82444889779559,62.3302381831849
12.874348697394788,62.223231846427005
12.924248496993988,62.11638902334264
12.974148296593185,62.00970981021272
13.024048096192384,61.903194295577784
13.073947895791582,61.79684256042812
13.123847695390781,61.69065467838861
13.173747494989978,61.58463071589892
13.223647294589178,61.478770732388725
13.273547094188375,61.37307478044847
13.323446893787574,61.26754290599551
13.373346693386772,61.16217514843602
13.423246492985971,61.05697154082254
13.473146292585168,60.95193211000754
13.523046092184368,60.84705687679301
13.572945891783567,60.742345856076085
13.622845691382764,60.63779905699099
13.672745490981963,60.53341648304734
13.722645290581161,60.42919813226489
13.77254509018036,60.325143997304835
13.822444889779558,60.22125406559785
13.872344689378757,60.11752831946874
13.922244488977954,60.01396673625814
13.972144288577153,59.91056928844098
14.02204408817635,59.80733594374207
14.07194388777555,59.70426666524874
14.121843687374747,59.601361411520806
14.171743486973947,59.49862013669755
14.221643286573146,59.39604279060237
14.271543086172343,59.29362931884462
14.321442885771543,59.191379662918976
14.37134268537074,59.08929376030243
14.42124248496994,58.987371544548914
14.471142284569137,58.88561294538155
14.521042084168336,58.78401788878271
14.570941883767533,58.68258629708189
14.620841683366733,58.58131808904141
14.67074148296593,58.4802131799402
14.72064128256513,58.37927148165532
14.770541082164327,58.27849290274183
14.820440881763526,58.177877348510506
14.870340681362725,58.0774247211038
14.920240480961922,57.97713491957014
14.970140280561122,57.87700783993611
15.020040080160319,57.7770433752774
15.069939879759518,57.67724141578768
15.119839679358716,57.577601848846065
15.169739478957915,57.478124559083014
15.219639278557112,57.37880942844457
15.269539078156312,57.279656336255236
15.319438877755509,57.18066515927933
15.369338677354708,57.081835771780874
15.419238476953906,56.98316804558225
15.469138276553105,56.88466185012137
15.519038076152304,56.78631705250756
15.568937875751502,56.68813351757628
15.6188376753507,56.590111107942406
15.668737474949898,56.49224968405245
15.718637274549097,56.39454910423561
15.768537074148295,56.29700922475351
15.818436873747494,56.19962989984897
15.868336673346692,56.102410981793646
15.91823647294589,56.00535232093452
15.968136272545088,55.90845376573951
16.018036072144287,55.811715162841836
16.067935871743487,55.71513635708369
16.117835671342686,55.61871719155867
16.167735470941885,55.52245750765336
16.217635270541084,55.4263571450881
16.26753507014028,55.33041594195679
16.31743486973948,55.234633734765694
16.36733466933868,55.139010358471594
16.417234468937878,55.043545646518965
16.467134268537073,54.94823943087649
16.517034068136272,54.85309154207258
16.56693386773547,54.75810180923027
16.61683366733467,54.66327006010136
16.666733466933866,54.56859612109975
16.716633266533066,54.47407981733406
16.766533066132265,54.379720972639646
16.816432865731464,54.28551940960982
16.866332665330663,54.19147494962644
16.91623246492986,54.09758741288987
16.966132264529058,54.003856618448296
17.016032064128257,53.91028238422636
17.065931863727457,53.81686452705335
17.115831663326652,53.72360286269051
17.16573146292585,53.63049720585813
17.21563126252505,53.53754737026174
17.26553106212425,53.44475316861797
17.315430861723446,53.3521144126798
17.365330661322645,53.25963091326122
17.415230460921844,53.16730248026152
17.465130260521043,53.07512892268888
17.515030060120242,52.98311004868372
17.564929859719438,52.89124566554129
17.614829659318637,52.799535579734005
17.664729458917837,52.7079795969332
17.714629258517036,52.61657752203056
17.76452905811623,52.52532915915895
17.81442885771543,52.43423431171287
17.86432865731463,52.34329278236868
17.91422845691383,52.252504373104074
17.964128256513025,52.16186888521741
18.014028056112224,52.071386119346606
18.063927855711423,51.981055875487556
18.113827655310622,51.890877953012264
18.16372745490982,51.80085215068661
18.213627254509017,51.71097826668769
18.263527054108216,51.62125609862081
18.313426853707416,51.531685443536325
18.363326653306615,51.4422660979458
18.41322645290581,51.35299785783819
18.46312625250501,51.26388051869545
18.51302605210421,51.17491387550796
18.562925851703408,51.08609772278966
18.612825651302604,50.99743185459277
18.662725450901803,50.90891606452223
18.712625250501002,50.82055014575007
18.7625250501002,50.73233389102919
18.8124248496994,50.64426709270706
18.862324649298596,50.55634954273915
18.912224448897796,50.46858103270189
18.962124248496995,50.380961353805695
19.012024048096194,50.29349029690751
19.06192384769539,50.20616765252316
19.11182364729459,50.11899321083943
19.161723446893788,50.03196676172603
19.211623246492987,49.94508809474718
19.261523046092186,49.85835699917305
19.311422845691382,49.77177326399096
19.36132264529058,49.68533667791636
19.41122244488978,49.59904702940357
19.46112224448898,49.51290410665643
19.511022044088175,49.42690769763851
19.560921843687375,49.34105759008341
19.610821643286574,49.25535357150463
19.660721442885773,49.169795429205344
19.71062124248497,49.08438295028806
19.760521042084168,48.99911592166388
19.810420841683367,48.91399413006184
19.860320641282566,48.829017362037845
19.910220440881766,48.744185403983636
19.96012024048096,48.6594980421354
20.01002004008016,48.574955062582355
20.05991983967936,48.49055625127506
20.10981963927856,48.40630139403369
20.159719438877755,48.322190276556036
20.209619238476954,48.23822268442539
20.259519038076153,48.15439840311836
20.309418837675352,48.07071721801239
20.359318637274548,47.98717891439329
20.409218436873747,47.90378327746247
20.459118236472946,47.8205300923442
20.509018036072145,47.73741914409257
20.558917835671345,47.65445021769844
20.60881763527054,47.57162309809624
20.65871743486974,47.48893757017053
20.70861723446894,47.406393418762626
20.758517034068138,47.32399042867691
20.808416833667334,47.241728384687214
20.858316633266533,47.15960707154284
20.908216432865732,47.07762627397472
20.95811623246493,46.9957857767013
21.008016032064127,46.91408536443439
21.057915831663326,46.83252482188481
21.107815631262525,46.75110393376803
21.157715430861725,46.66982248480971
21.207615230460924,46.58868025975104
21.25751503006012,46.50767704335401
21.30741482965932,46.426812620406665
21.357314629258518,46.346086775728224
21.407214428857717,46.26549929417393
21.457114228456913,46.18504996064015
21.507014028056112,46.10473856006905
21.55691382765531,46.024564877453386
21.60681362725451,45.944528697841115
21.656713426853706,45.86462980633999
21.706613226452905,45.78486798812191
21.756513026052104,45.70524302842746
21.806412825651304,45.62575471257008
21.856312625250503,45.54640282594034
21.9062124248497,45.46718715401009
21.956112224448898,45.38810748233649
22.006012024048097,45.30916359656596
22.055911823647296,45.23035528243824
22.105811623246492,45.151682325790034
22.15571142284569,45.07314451255891
22.20561122244489,44.99474162878695
22.25551102204409,44.91647346062434
22.305410821643285,44.83833979433305
22.355310621242484,44.76034041629015
22.405210420841684,44.68247511299138
22.455110220440883,44.60474367105444
22.505010020040082,44.52714587722232
22.554909819639278,44.449681518366496
22.604809619238477,44.37235038149013
22.654709418837676,44.29515225373123
22.704609218436875,44.21808692236559
22.75450901803607,44.141154174809934
22.80440881763527,44.06435379862471
22.85430861723447,43.987685581517084
22.90420841683367,43.91114931134376
22.954108216432864,43.8347447761137
23.004008016032063,43.7584717639909
23.053907815631263,43.68233006329703
23.103807615230462,43.6063194625141
23.15370741482966,43.53043975028699
23.203607214428857,43.454690715426004
23.253507014028056,43.379072146909294
23.303406813627255,43.30358383388539
23.353306613226454,43.22822556567548
23.40320641282565,43.152997131775784
23.45310621242485,43.077898321859855
23.50300601202405,43.002928925780814
23.552905811623248,42.928088733573574
23.602805611222443,42.85337753545696
23.652705410821643,42.77879512183588
23.702605210420842,42.704341283303336
23.75250501002004,42.63001581064256
23.80240480961924,42.55581849482893
23.852304609218436,42.48174912703194
23.902204408817635,42.407807498617174
23.952104208416834,42.33399340114812
24.002004008016034,42.26030662638808
24.05190380761523,42.186746966301925
24.10180360721443,42.113314213057926
24.151703406813628,42.04000815902944
24.201603206412827,41.96682859679666
24.251503006012022,41.89377531914826
24.30140280561122,41.820848119083024
24.35130260521042,41.7480467898115
24.40120240480962,41.67537112475749
24.45110220440882,41.60282091755972
24.501002004008015,41.530395962073214
24.550901803607214,41.45809605237085
24.600801603206413,41.38592098274478
24.650701402805613,41.3138705477079
24.70060120240481,41.241944541995174
24.750501002004007,41.17014276056506
24.800400801603207,41.098464998600775
24.850300601202406,41.026911051511654
24.9002004008016,40.95548071493446
24.9501002004008,40.884173784734536
25.0,40.81299005700711
