r_kpc,v_kms_mu_0.3_over_T0,v_kms_mu_1.0_over_T0,v_kms_mu_3.0_over_T0
26.822352289407846,125.52370939704677,62.33384548320732,8.441898480766485
26.855713422852382,125.44935871200018,62.296910117176196,8.43676600532743
26.889074556296922,125.37511737363597,62.26002936538113,8.43164394289184
26.922435689741455,125.30098526171548,62.223203161004875,8.42653221615967
26.95579682318599,125.22696225502722,62.18643143690813,8.421430749328628
26.98915795663053,125.15304823140191,62.149714125633444,8.416339468059881
27.02251909007507,125.07924306772541,62.113051159407775,8.411258299444498
27.055880223519605,125.00554663995327,62.07644247014626,8.406187171970746
27.08924135696414,124.93195882312253,62.039887989454876,8.401126015491993
27.12260249040868,124.85847949136786,62.0033876486347,8.396074761195486
27.155963623853218,124.78510851793142,61.966941378684105,8.391033341571783
27.18932475729775,124.7118457751782,61.93054911030311,8.386001690384813
27.22268589074229,124.6386911346085,61.89421077389583,8.380979742642818
27.256047024186827,124.56564446687102,61.85792629957497,8.375967434569707
27.289408157631367,124.49270564177498,61.8216956171636,8.370964703577235
27.3227692910759,124.41987452830318,61.78551865620018,8.365971488237887
27.356130424520437,124.3471509946252,61.74939534594088,8.360987728258056
27.389491557964977,124.27453490810824,61.71332561536389,8.356013364452295
27.422852691409513,124.20202613533105,61.67730939317158,8.351048338717726
27.45621382485405,124.12962454209539,61.64134660779512,8.346092594009392
27.489574958298586,124.05732999343864,61.605437187397364,8.341146074315807
27.522936091743126,123.98514235364495,61.569581059876626,8.336208724635554
27.556297225187663,123.9130614862582,61.53377815286931,8.331280490953892
27.589658358632196,123.84108725409234,61.49802839375451,8.32636132022026
27.623019492076736,123.76921951924527,61.462331709656574,8.321451160326182
27.656380625521273,123.69745814310835,61.42668802744878,8.316549960083695
27.689741758965813,123.62580298637866,61.391097273757225,8.311657669204216
27.723102892410346,123.55425390907098,61.35555937496343,8.30677423827802
27.756464025854882,123.48281077052808,61.320074257208816,8.301899618754014
27.789825159299422,123.41147342943215,61.284641846397015,8.29703376292021
27.82318629274396,123.34024174381707,61.24926206819847,8.29217662388437
27.8565474261885,123.26911557107688,61.21393484805279,8.287328155555386
27.88990855963303,123.19809476797901,61.1786601111729,8.282488312624826
27.92326969307757,123.12717919067373,61.14343778254872,8.277657050549108
27.956630826522108,123.05636869470597,61.108267786949185,8.272834325531953
27.989991959966645,122.98566313502454,61.073150048927396,8.268020094507346
28.02335309341118,122.91506236599317,61.03808449282286,8.263214315122806
28.056714226855718,122.84456624140141,61.00307104276551,8.25841694572306
28.090075360300258,122.77417461447408,60.968109622678796,8.253627945334133
28.123436493744794,122.70388733788155,60.93320015628302,8.248847273647815
28.156797627189327,122.63370426375101,60.89834256709891,8.244074891006427
28.190158760633867,122.56362524367471,60.86353677845083,8.239310758387902
28.223519894078404,122.49365012872055,60.828782713470325,8.23455483739138
28.256881027522944,122.42377876944298,60.79408029509914,8.229807090223053
28.290242160967477,122.3540110158907,60.759429446093,8.225067479682163
28.323603294412017,122.28434671761788,60.72483008902455,8.220335969147682
