r_kpc,rho_bulge,rho_disk,rho_total,M_enc_Msun,G_eff,v_kms,a_kms2_per_kpc,a_m_s2
6.8951651651651655,331897.7742182599,138340404.8599365,138672302.63415477,44542236818.695305,9.286366912602557e-06,244.92696106168773,8700.185538409294,2.8195387289166074e-10
6.935195195195196,324819.10021436797,136226805.5190607,136551624.61927506,44693395720.59809,9.022177493270369e-06,241.12820612905898,8383.731121410994,2.7169828143646323e-10
6.975225225225226,317928.2067522872,134145498.27808349,134463426.48483577,44843104232.68684,8.766012598796345e-06,237.39401299280632,8079.440532045185,2.6183689287441396e-10
7.015255255255256,311219.1456573781,132095989.7702179,132407208.91587527,44991371996.064285,8.517628177211286e-06,233.7234124243748,7786.834766186531,2.523541837356199e-10
7.055285285285286,304686.1874952869,130077794.16645816,130382480.35395345,45138208690.2778,8.276787616680883e-06,230.11544878715307,7505.454085741008,2.4323525491987746e-10
7.095315315315316,298323.81242359657,128090433.06041567,128388756.87283927,45283624030.01993,8.043261517627865e-06,226.5691798831029,7234.857225033778,2.344658059774497e-10
7.135345345345346,292126.7014718269,126133435.35491455,126425562.05638637,45427627761.916725,7.816827471900378e-06,223.083676798637,6974.620630865915,2.260321104809764e-10
7.175375375375376,286089.7282276055,124206337.15031943,124492426.87854703,45570229661.40176,7.597269848764161e-06,219.6580237498179,6724.337734755989,2.1792099244042517e-10
7.215405405405406,280207.9509080912,122308681.63456972,122588889.58547781,45711439529.674286,7.384379587503621e-06,216.2913179269551,6483.618255951714,2.1011980371523197e-10
7.2554354354354365,274476.6047969068,120440018.97489376,120714495.57969067,45851267190.73988,7.17795399642397e-06,212.98266933867225,6252.087533861958,2.0261640237989159e-10
7.295465465465466,268891.09502795,118599906.21117777,118868797.30620572,45989722488.53179,6.977796558053133e-06,209.73120065551242,6029.385888621479,1.953991320012672e-10
7.335495495495496,263446.98969848687,116787907.15096343,117051354.14066191,46126815284.11138,6.783716740349148e-06,206.53604705315183,5815.168008560048,1.8845680178781234e-10
7.375525525525526,258140.0132949129,115003592.26604998,115261732.2793449,46262555452.94624,6.595529813724608e-06,203.3963560552858,5609.102363403572,1.817786675727103e-10
7.415555555555557,252966.04041548318,113246538.590676,113499504.63109148,46396952882.2641,6.413056673706113e-06,200.3112873762508,5410.870642088377,1.7535441359467172e-10
7.455585585585586,247921.0897751757,111516329.62125698,111764250.71103215,46530017468.481155,6.2361236690526606e-06,197.28001276344747,5220.167214120866,1.6917413504178623e-10
7.495615615615616,243001.3184786631,109812555.21765442,110055556.53613308,46661759114.70328,6.064562435162178e-06,194.30171583962075,5036.698613462726,1.6322832132537733e-10
7.535645645645646,238203.01654813407,108134811.5059535,108373014.52250163,46792187728.298515,5.898209732601459e-06,191.37559194506142,4860.183043968584,1.5750784005232507e-10
7.575675675675677,233522.60169341974,106482700.78272614,106716223.38441956,46921313218.53941,5.736907290599506e-06,188.5008479797819,4690.349905446247,1.520039216657209e-10
7.6157057057057065,228956.61431256012,104855831.42075692,105084788.03506948,47049145494.31379,5.58050165535e-06,185.67670224572942,4526.939339452137,1.4670814472509698e-10
7.655735735735736,224501.71271157818,103253817.77620907,103478319.48892064,47175694461.90237,5.428844042972886e-06,182.90238428908577,4369.7017939736215,1.4161242179873835e-10
7.695765765765767,220154.6685328324,101676280.09720875,101896434.76574159,47300970022.822044,5.281790196990486e-06,180.17713474271406,4218.397606188554,1.3670898594183742e-10
7.735795795795797,215912.36238188128,100122844.43382654,100338756.79620841,47424982071.733154,5.1392002501778385e-06,177.50020516880537,4072.7966025280634,1.31990377735409e-10
7.775825825825827,211771.7796433234,98593142.54943343,98804914.32907675,47547740494.40962,5.000938590651306e-06,174.87085790177753,3932.677715303115,1.274494328620003e-10
7.815855855855856,207730.00647658244,97086811.83341207,97294541.83988865,47669255165.770485,4.866873732064279e-06,172.28836589148392,3797.8286151884827,1.230792701953053e-10
7.855885885885887,203784.22598307524,95603495.21520069,95807279.44118376,47789535947.971535,4.736878187782409e-06,169.75201254678112,3668.0453588886444,1.1887328038179142e-10
7.895915915915917,199931.7145366504,94142841.07965112,94342772.79418777,47908592688.55573,4.61082834891525e-06,167.26109157951225,3543.132051340338,1.1482511489342742e-10
7.935945945945947,196169.83826960152,92704503.18367931,92900673.02194892,48026435218.66121,4.4886043660850096e-06,164.8149068489596,3422.90052183481,1.1092867553151817e-10
7.9759759759759765,192496.04970696117,91288140.5741899,91480636.62389687,48143073351.285446,4.370090034816551e-06,162.41277220681636,3307.1700134697935,1.0717810436252638e-10
8.016006006006007,188907.88454215263,89893417.50725412,90082325.39179628,48258516879.604645,4.255172684437053e-06,160.05401134273814,3195.7668853675445,1.0356777406761432e-10
8.056036036036037,185402.95854743122,88520003.36852318,88705406.32707061,48372775575.34675,4.143743070376641e-06,157.73795763052337,3088.5243271195177,1.0009227868842392e-10
8.096066066066067,181978.96461288264,87167572.59485683,87349551.55946971,48485859187.21723,4.0356952697650705e-06,155.46395397498017,2985.2820849421073,9.674642475238683e-11
8.136096096096097,178633.66990805988,85835804.5971503,86014438.26705836,48597777439.37633,3.93092658022282e-06,153.23135265953695,2885.886199050378,9.352522276158485e-11
8.176126126126126,175364.91316063883,84524383.68433917,84699748.5974998,48708540029.96657,3.8293374217478835e-06,151.03951519464962,2790.1887517779323,9.042387902986888e-11
8.216156156156156,172170.60204675607,83232998.98856622,83405169.59061298,48818156629.68956,3.7308312416031193e-06,148.88781216706886,2698.047625991964,8.743778785362239e-11
8.256186186186188,169048.7106879572,81961344.3914912,82130393.10217915,48926636880.43078,3.6353144221114142e-06,146.77562309002033,2609.326273371651,8.45625240021738e-11
8.296216216216218,165997.27724993788,80709118.45172662,80875115.72897655,49033990393.93147,3.5426961912693627e-06,144.70233625436305,2523.8934921371438,8.179383551448214e-11
8.336246246246247,163014.40163849588,79476024.33338177,79639038.73502026,49140226750.50646,3.4528885360924735e-06,142.6673485807813,2441.6232138338532,7.912763678928475e-11
8.376276276276277,160098.24328834206,78261769.73569906,78421867.9789874,49245355497.80682,3.3658061186081235e-06,140.67006547307835,2362.394298794195,7.656000195646252e-11
8.416306306306307,157247.01904062816,77066066.8237651,77223313.84280573,49349386149.626434,3.28136619441461e-06,138.7099006726308,2286.0903399148287,7.40871585178918e-11
8.456336336336337,154459.0011052528,75888632.1602804,76043091.16138566,49452328184.75146,3.1994885337275143e-06,136.78627611406955,2212.5994744032014,7.170548124656407e-11
8.496366366366367,151732.51510419967,74729186.63837141,74880919.15347561,49554191045.85162,3.120095344836975e-06,134.8986217822546,2141.8142031620446,6.941148633323492e-11
8.536396396396396,149065.9381923418,73587455.41542923,73736521.35362157,49654984138.412445,3.043111199901715e-06,133.04637557060826,2073.6312174945265,6.720182577031912e-11
8.576426426426428,146457.69725231812,72463167.8479593,72609625.54521161,49754716829.70738,2.9684629630082273e-06,131.22898314087843,2007.9512328265273,6.507328196319554e-11
8.616456456456458,143906.26716025255,71356057.42742608,71499963.69458634,49853398447.80904,2.896079720425428e-06,129.4458977843981,1944.678829155239,6.302276255949716e-11
8.656486486486488,141410.16911923717,70265861.71707813,70407271.88619737,49951038280.63846,2.8258927129874953e-06,127.69658028491313,1883.72229794582,6.104729548736854e-11
8.696516516516517,138967.96905765185,69192322.2897384,69331290.25879605,50047645575.05159,2.7578352705396793e-06,125.98049878305093,1824.9934952096924,5.914402419405667e-11
8.736546546546547,136578.27608952756,68135184.66654491,68271762.94263445,50143229535.96213,2.691842748383677e-06,124.29712864250025,1768.4077005092324,5.731020307656311e-11
8.776576576576577,134239.74103429363,67094198.25662756,67228437.99766186,50237799325.49983,2.627852465661435e-06,122.64595231797745,1713.8834816446101,5.55431930964422e-11
8.816606606606607,131951.05499337544,66069116.29770621,66201067.352699585,50331364062.20331,2.5658036456178767e-06,121.02645922505133,1661.342564788722,5.384045757115995e-11
8.856636636636637,129710.947981225,65059695.7975966,65189406.74557783,50423932820.246796,2.5056373576850033e-06,119.43814561190116,1610.7097098461415,5.219955813475179e-11
8.896666666666668,127518.18760848173,64065697.47660998,64193215.66421846,50515514628.69975,2.4472964613317032e-06,117.88051443308444,1561.9125908215017,5.0618150860825066e-11
8.936696696696698,125371.57781506647,63086885.71083264,63212257.288647704,50606118470.81862,2.3907255516249946e-06,116.3530752253843,1514.881680991596,4.9093982541239455e-11
8.976726726726728,123269.95765111208,62123028.47627183,62246298.43392294,50695753283.37009,2.335870906450532e-06,114.85534398581582,1469.5501426843944,4.762488711408732e-11
9.016756756756758,121212.2001037336,61173897.29385558,61295109.49395931,50784427955.98485,2.2826804353414958e-06,113.38684305186241,1425.8537214762428,4.620878223485778e-11
9.056786786786788,119197.21096772887,60239267.17527232,60358464.38624005,50872151330.54127,2.2311036298666515e-06,111.94710098401525,1383.7306446265065,4.48436659849269e-11
9.096816816816817,117223.92775838947,59318916.56963832,59436140.49739671,50958932200.578156,2.1810915155298987e-06,110.53565245068782,1343.121523576491,4.352761371176221e-11
9.136846846846847,115291.3186646843,58412627.31097964,58527918.62964433,51044779310.73599,2.1325966051351505e-06,109.15203811557801,1303.9692603467693,4.225877499546603e-11
9.176876876876879,113398.38154115602,57520184.566516705,57633582.94805786,51129701356.22581,2.0855728535716554e-06,107.79580452754402,1266.2189576738701,4.103537073650325e-11
9.216906906906909,111544.14293694684,56641376.78573906,56752920.928676,51213706982.32501,2.0399756139764103e-06,106.46650401306304,1229.8178327340304,3.985569035967791e-11
9.256936936936938,109727.65716043794,55775995.65025774,55885723.307418175,51296804783.89966,1.995761595231534e-06,105.16369457133575,1194.7151343079884,3.8718089129626425e-11
9.296966966966968,107948.00537805953,54923836.024424404,55031784.029802464,51379003304.95226,1.9528888207558592e-06,103.88693977209978,1160.8620632469365,3.762098557329407e-11
9.336996996996998,106204.29474588743,54084695.90670446,54190900.20145035,51460311038.19466,1.9113165885511976e-06,102.63580865621039,1128.2116961055308,3.656285900504882e-11
9.377027027027028,104495.6575727074,53258376.3817933,53362872.03936601,51540736424.645195,1.8710054324649092e-06,101.4098756390422,1096.7189118134088,3.554224715026659e-11
9.417057057057058,102821.25051328418,52444681.57346423,52547502.823977515,51620287853.249695,1.8319170846317162e-06,100.20872041676567,1066.3403212620744,3.455774386339706e-11
9.457087087087087,101180.25379062926,51643418.598136514,51744598.85192715,51698973660.5255,1.7940144390587145e-06,99.03192787554377,1037.034199689039,3.360799693668244e-11
9.497117117117119,99571.87044611297,50854397.51915303,50953969.389599144,51776802130.22803,1.7572615163186564e-06,97.87908800369074,1008.7604217460016,3.269170599586007e-11
9.537147147147149,97995.3256163182,50077431.3017566,50175426.62737291,51853781493.039314,1.7216234293177832e-06,96.74979580683318,981.4803991426234,3.180762047933431e-11
9.577177177177179,96449.86583557878,49312335.768753715,49408785.63458929,51929919926.27781,1.687066350105262e-06,95.64365122610083,955.1570207617539,3.095453769744277e-11
9.617207207207208,94934.7583631946,48558929.55685628,48653864.31521948,52005225553.629036,1.6535574776926419e-06,94.56025905937943,929.7545951465011,3.013130096858878e-11
9.657237237237238,93449.29053435508,47817034.07368983,47910483.36422419,52079706444.89649,1.6210650068523156e-06,93.49922888563965,905.2387952633741,2.9336797829136376e-11
9.697267267267268,91992.76913384751,47086473.45545894,47178466.22459279,52153370615.77213,1.58955809786531e-06,92.46017499236171,881.5766054499253,2.856995831410009e-11
9.737297297297298,90564.51979166406,46367074.52525931,46457639.04505097,52226226027.62615,1.5590068471893097e-06,91.44271630605887,858.736270458875,2.7829753305777132e-11
9.777327327327328,89163.88639966013,45658666.75202669,45747830.63842635,52298280587.31531,1.5293822590189467e-06,90.4464763259026,836.6872465144571,2.7115192947591226e-11
9.81735735735736,87790.23054845237,44961082.21011313,45048872.44066158,52369542147.00943,1.5006562177111212e-06,89.47108306044261,815.4001543001212,2.642532512052747e-11
9.857387387387389,86442.93098377883,44274155.53948086,44360598.47046464,52440018504.03553,1.4728014610489744e-06,88.51616896740683,794.8467338000339,2.575923397964474e-11
9.897417417417419,85121.38308157645,43597723.90650404,43682845.28958562,52509717400.739105,1.4457915543189723e-06,87.58137089656107,774.9998009200358,2.5116038548256338e-11
9.937447447447449,83824.9983410628,42931626.965369835,43015451.9637109,52578646524.36206,1.4196008651762972e-06,86.66633003559862,755.8332058167117,2.4494891367466832e-11
9.977477477477478,82553.20389513817,42275706.82006883,42358260.023963965,52646813506.93687,1.3942045392745598e-06,85.77069185902437,737.3217928661884,2.3894977198848864e-11
10.017507507507508,81305.44203745273,41629807.98696635,41711113.429003805,52714225925.19648,1.3695784766365167e-06,84.89410607998835,719.4413622070263,2.3315511778132867e-11
10.057537537537538,80081.16976551108,40993777.357945696,41073858.527711205,52780891300.499535,1.345699308743199e-06,84.03622660501624,702.1686327942558,2.2755740617869684e-11
10.097567567567568,78879.85833921174,40367464.16411426,40446344.02245347,52846817098.77042,1.3225443763196485e-06,83.19671149157995,685.4812069042265,2.2214937857110793e-11
10.1375975975976,77700.99285424441,39750719.94006427,39828420.93291851,52912010730.45382,1.3000917077959282e-06,82.37522290843758,669.3575360322887,2.169240515622721e-11
10.17762762762763,76544.07182979165,39143398.48867976,39219942.56050955,52976479550.483185,1.2783199984229577e-06,81.57142709867219,653.7768881278075,2.118747063506836e-11
10.217657657657659,75408.6068100032,38545355.84648077,38620764.453290775,53040230858.26293,1.2572085900231442e-06,80.78499434534537,638.719316113159,2.0699487852732036e-11
10.257687687687689,74294.1219787344,37956450.24949754,38030744.37147628,53103271897.66378,1.236737451356527e-06,80.01559893967828,624.1656276355894,2.0227834827288658e-11
10.297717717717719,73200.15378705936,37376542.099665634,37449742.253452696,53165609857.03093,1.2168871590836723e-06,79.26291915166516,610.097356002862,1.9771913093869554e-11
10.337747747747748,72126.25059309011,36805493.931734845,36877620.18232793,53227251869.2047,1.19763887930718e-06,78.52663720301848,596.4967322556256,1.9331146799593866e-11
10.377777777777778,71071.9723136514,36243170.38068348,36314242.35299713,53288205011.55311,1.178974349674165e-06,77.80643924233827,583.3466583313179,1.8904981833869686e-11
10.41780780780781,70036.89008737922,35689438.1496305,35759475.03971788,53348476306.01641,1.160875862022625e-06,77.10201532239269,570.6306812762567,1.8492884992664673e-11
10.45783783783784,69020.58594882829,35144165.978238076,35213186.5641869,53408072719.16268,1.1433262455551921e-06,76.41305937939384,558.332968464347,1.8094343175398865e-11
10.49786786786787,68022.65251318965,34607224.61159657,34675247.26410976,53467001162.25453,1.12630885052415e-06,75.7392692141446,546.4382837824525,1.7708862613164963e-11
10.5378978978979,67042.69267123668,34078486.7695853,34145529.462256536,53525268491.32652,1.1098075324122426e-06,75.0803464749335,534.9319647441774,1.7335968127036354e-11
10.577927927927929,66080.31929413142,33557827.11670103,33623907.43599516,53582881507.272766,1.0938066365940964e-06,74.43599664204497,523.7999004952457,1.6975202415269824e-11
10.617957957957959,65135.154947738556,33045122.232347872,33110257.38729561,53639846955.94461,1.0782909834636973e-06,73.80592901375475,513.0285106752326,1.6626125368260806e-11
10.657987987987989,64206.831616108095,32540250.581580587,32604457.413196694,53696171528.25794,1.0632458540137399e-06,73.18985669367612,502.60472510178664,1.6288313410153682e-11
10.698018018018018,63294.99043380056,32043092.48629531,32106387.47672911,53751861860.30981,1.0486569758530572e-06,72.58749657931895,492.5159642448235,1.5961358866053395e-11
10.73804804804805,62399.28142674186,31553530.096860137,31615929.37828688,53806924533.504234,1.0345105096488523e-06,71.99856935172602,482.75012045951917,1.5644869353828006e-11
10.77807807807808,61519.36326130687,31071447.364179473,31132966.727440782,53861366074.686584,1.0207930359808026e-06,71.42279946604866,473.29553994816087,1.533846719953201e-11
10.81810810810811,60654.903001342005,30596730.01218477,30657384.91518611,53915192956.286575,1.007491542594469e-06,70.85991514292274,464.1410054220947,1.504178887551816e-11
10.85813813813814,59805.57587284903,30129265.51074585,30189071.0866187,53968411596.46928,9.945934120419387e-07,70.30964836051095,455.27571943622,1.475448446034513e-11
10.89816816816817,58971.06503606256,29668943.04899607,29727914.11403213,54021028359.294235,9.820864096978436e-07,69.77173484707306,446.6892883695085,1.447621711962136e-11
10.938198198198199,58151.06136466365,29215653.509065002,29273804.570429664,54073049554.881966,9.69958672139418e-07,69.2459140739336,438.3717070261585,1.420666260696234e-11
10.978228228228229,57345.263231882454,28769289.440212276,28826634.703444157,54124481439.58802,9.58198695879462e-07,68.73192924871401,430.3133438329552,1.3945508784269647e-11
11.018258258258259,56553.37630325157,28329745.03335687,28386298.409660123,54175330216.18404,9.46795326441516e-07,68.22952730870276,422.5049266094176,1.3692455160572685e-11
11.05828828828829,55775.11333578131,27896916.095995378,27952691.20933116,54225602034.04565,9.357377477668243e-07,67.73845891423872,414.9375288882308,1.3447212448704008e-11
11.09831831831832,55010.19398333653,27470700.027503606,27525710.22148694,54275302989.34703,9.2501547194305e-07,67.25847844198972,407.60255676438857,1.3209502139108953e-11
11.13834834834835,54258.34460800246,27050995.79481531,27105254.13942331,54324439125.26178,9.146183292448419e-07,66.7893439780064,400.49173625225427,1.2979056090115807e-11
11.17837837837838,53519.298097236184,26637703.908472765,26691223.206570003,54373016432.16992,9.045364584769315e-07,66.3308173104469,393.59710113070514,1.2755616134023666e-11
11.21840840840841,52792.79368660663,26230726.39904305,26283519.192729656,54421040847.87079,8.94760297610437e-07,65.88266392186253,386.9109812571792,1.2538933698386412e-11
11.25843843843844,52078.57678793417,25829966.79389485,25882045.370682783,54468518257.80158,8.852805747035231e-07,65.44465298094744,380.4259913323016,1.2328769441898965e-11
11.298468468468469,51376.3988226476,25435330.094329793,25486706.49315244,54515454495.261444,8.760882990977451e-07,65.01655733365763,374.13502009744417,1.2124892904313952e-11
11.338498498498499,50686.01706018312,25046722.75306342,25097408.770123605,54561855341.64061,8.671747528817402e-07,64.59815349361402,368.031219948313,1.1927082169840938e-11
11.37852852852853,50007.19446125629,24664052.6520501,24714059.846511357,54607726526.65475,8.585314826140941e-07,64.18922163170708,362.1079969482876,1.1735123543500717e-11
11.41855855855856,49339.699525844335,24287229.08064681,24336568.780172653,54653073728.58404,8.501502912975273e-07,63.78954556482979,356.35900122591005,1.1548811239929049e-11
11.45858858858859,48683.30614572173,23916162.71411039,23964846.02025611,54697902574.51689,8.420232305967692e-07,63.39891274367188,350.7781177415335,1.136794708414407e-11
11.49861861861862,48037.79346139846,23550765.59242349,23598803.38588489,54742218640.59806,8.34142593292707e-07,63.01711423951495,345.35945740873274,1.119234022381073e-11
11.53864864864865,47402.9457233149,23190951.099443905,23238354.04516722,54786027452.28107,8.265009059656402e-07,62.643944729975054,340.09734855664925,1.1021806852554179e-11
11.57867867867868,46778.55215715336,22836633.94237259,22883412.494529743,54829334484.58463,8.190909219006351e-07,62.27920248364472,334.98632871997467,1.0856169943891196e-11
11.61870870870871,46164.40683313096,22487730.131535195,22533894.538368326,54872145162.35297,8.119056142083319e-07,61.92268934359849,330.0211367438576,1.0695258995367589e-11
11.658738738738741,45560.30853914335,22144156.960472632,22189717.269011777,54914464860.519806,8.049381691545357e-07,61.57421070972443,325.1967051914314,1.0538909782502872e-11
11.69876876876877,44966.06065763402,21805832.98633585,21850799.046993487,54956298904.37598,7.981819796923301e-07,61.23357551985836,320.5081530422296,1.038696412216197e-11
11.7387987987988,44381.4710460673,21472678.01058,21517059.481626067,54997652569.84025,7.916306391905383e-07,60.9005962297004,315.9507786701752,1.0239269644987305e-11
11.77882882882883,43806.35192088908,21144613.059953686,21188419.411874574,55038531083.73346,7.852779353525671e-07,60.575088791500335,311.52005309028607,1.0095679576539374e-11
11.81885885885886,43240.519744861784,20821560.367778618,20864800.88752348,55078939624.05568,7.791178443198392e-07,60.25687263150438,307.21161346366335,9.95605252680771e-12
11.85888888888889,42683.79511766545,20503443.355515275,20546127.15063294,55118883320.26622,7.731445249542361e-07,59.945770626163046,303.02125685075396,9.820252287767865e-12
11.89891891891892,42136.002669659654,20190186.614610285,20232322.617279943,55158367253.56641,7.673523132940657e-07,59.641609077102636,298.9449342032423,9.688147638671837e-12
11.93894894894895,41596.97095870532,19881715.88862098,19923312.859579686,55197396457.184906,7.617357171783431e-07,59.344217684872646,294.9787445853505,9.559612158773122e-12
11.978978978978981,41066.53236994878,19577958.055613216,19619024.587983165,55235975916.66561,7.562894110342301e-07,59.05342952148238,291.1189296156461,9.434524047197936e-12
12.019009009009011,40544.52301847392,19278841.110828117,19319385.633846592,55274110570.15761,7.510082308226808e-07,58.76908100174643,287.36186812082315,9.312765949686012e-12
12.05903903903904,40030.78265473112,18984294.149613492,19024324.932268225,55311805308.70759,7.458871691375224e-07,58.49101185346504,283.70407099327343,9.194224791935807e-12
12.09906906906907,39525.154572655934,18694247.350616194,18733772.50518885,55349064976.55407,7.409213704532607e-07,58.21906508646551,280.14217624454807,9.078791619298065e-12
12.1390990990991,39027.485520392045,18408631.95923119,18447659.444751583,55385894371.42367,7.361061265171327e-07,57.953086960538855,276.6729442471586,8.966361442573067e-12
12.17912912912913,38537.6256135373,18127380.271303494,18165917.89691703,55422298244.82912,7.314368718810118e-07,57.69292695230681,273.2932531574376,8.856833089675608e-12
12.21915915915916,38055.42825083336,17850425.61707921,17888481.045330044,55458281302.3689,7.269091795689263e-07,57.43843772105888,270.000094512476,8.75010906294142e-12
12.25918918918919,37580.750032223215,17577702.34540157,17615283.095433794,55493848204.0285,7.225187568760459e-07,57.1894750736002,266.79056899441287,8.646095401857134e-12
12.299219219219221,37113.45067920228,17309145.80814864,17346259.258827843,55529003564.48304,7.182614412951966e-07,56.94589792815692,263.661882355645,8.544701551005272e-12
12.339249249249251,36653.39295739273,17044692.3449087,17081345.737866092,55563751953.40125,7.141331965669649e-07,56.70756827738338,260.6113414987343,8.445840233022682e-12
12.379279279279281,36200.44260127144,16784279.26788971,16820479.71049098,55598097895.75062,7.101301088496908e-07,56.47435115052171,257.6363507050724,8.349427326379846e-12
12.41930930930931,35754.46824098599,16527844.847059412,16563599.315300398,55632045872.103714,7.062483830057071e-07,56.24611457476441,254.73440800658085,8.255381747795671e-12
12.45933933933934,35315.34133119401,16275328.295512449,16310643.636843642,55665600318.9454,7.024843390002368e-07,56.02272953586891,251.90310169492028,8.163625339108639e-12
12.49936936936937,34882.93608186411,16026669.755061002,16061552.691142866,55698765628.98104,6.988344084096276e-07,55.80406993808126,249.14010696296273,8.074082758434304e-12
12.5393993993994,34457.129390978516,15781810.282045681,15816267.41143666,55731546151.44545,6.952951310354979e-07,55.59001256341783,246.4431826734035,7.986681375443127e-12
12.57942942942943,34037.800779079436,15540691.833363026,15574729.634142106,55763946192.41258,6.91863151621648e-07,55.38043703036207,243.81016824965874,7.901351170601291e-12
12.619459459459462,33624.83232560314,15303257.252706656,15336882.08503226,55795970015.10582,6.88535216670622e-07,55.17522575203065,241.2389806843553,7.818024638222451e-12
12.659489489489491,33218.108606947986,15069450.257018585,15102668.365625532,55827621840.208755,6.853081713568191e-07,54.97426389386045,238.72761166087759,7.73663669318339e-12
12.699519519519521,32817.51663622345,14839215.42314744,14872032.939783663,55858905846.17646,6.821789565333156e-07,54.777439330874,236.27412478366796,7.657124581164156e-12
12.739549549549551,32422.94580463032,14612498.174710637,14644921.120515266,55889826169.54709,6.791446058295002e-07,54.58464260457515,233.87665291309696,7.579427792277064e-12
12.77957957957958,32034.287824422663,14389244.769157236,14421279.056981659,55920386905.25371,6.762022428367681e-07,54.39576687952815,231.53339560089918,7.503487977954821e-12
12.81960960960961,31651.436673404376,14169402.285028435,14201053.72170184,55950592106.93642,6.733490783796191e-07,54.210707899673345,229.24261662233252,7.429248870973229e-12
12.85963963963964,31274.288540914702,13952918.60941276,13984192.897953674,55980445787.25442,6.705824078695579e-07,54.02936394443045,227.002641601357,7.356656208488458e-12
12.899669669669672,30902.74177525828,13739742.4255928,13770645.167368058,56009951918.198326,6.67899608739278e-07,53.851635784639754,224.81185572527568,7.28565765797359e-12
12.939699699699702,30536.69683253712,13529823.200880844,13560359.897713382,56039114431.40225,6.652981379547038e-07,53.67742663839092,222.6687015454235,7.216202745943776e-12
12.979729729729732,30176.056226842815,13323111.174640207,13353287.230867049,56067937218.455925,6.627755296025085e-07,53.50664212678656,220.57167686061084,7.148242789363304e-12
13.019759759759761,29820.72448176927,13119557.346489679,13149378.070971448,56096424131.21653,6.603293925508501e-07,53.33919022968834,218.5193326801736,7.08173082963253e-12
13.059789789789791,29470.608083206826,12919113.464688135,12948584.072771342,56124578982.12041,6.579574081810625e-07,53.174981241489235,216.5102712635809,7.016621569055878e-12
13.099819819819821,29125.61543338049,12721732.014696646,12750857.630130026,56152405544.49431,6.556573281881771e-07,53.01392772695633,214.5431442336896,6.952871309696566e-12
13.13984984984985,28785.656806095863,12527366.207915291,12556151.864721388,56179907552.86648,6.534269724481828e-07,52.855944477186064,212.61665076083804,6.890437894527088e-12
13.17987987987988,28450.644303157515,12335969.970592085,12364420.614895243,56207088703.277084,6.512642269499781e-07,52.70094846571105,210.72953581507485,6.8292806507877834e-12
13.219909909909912,28120.491811925946,12147497.93290139,12175618.424713315,56233952653.588356,6.491670417900737e-07,52.54885880479797,208.88058848393553,6.769360335469686e-12
13.259939939939942,27795.114963980108,11961905.41818911,11989700.53315309,56260503023.79404,6.471334292281408e-07,52.39959670197296,207.06864035327231,6.710639082840779e-12
13.299969969969972,27474.43109485344,11779148.43238225,11806622.863477103,56286743396.32834,6.451614618015434e-07,52.253085416808915,205.292563948736,6.653080353937847e-12
13.340000000000002,27158.359204812758,11599183.653560277,11626342.012765089,56312677316.37415,6.432492704970698e-07,52.109250218007844,203.55127123560348,6.596648887949191e-12
13.380030030030031,26846.81992064994,11421968.421685804,11448815.241606453,56338308292.17067,6.413950429781375e-07,51.9680183408102,201.8437121747419,6.541310655416601e-12
13.420060060060061,26539.7354584574,11247460.728492185,11274000.463950643,56363639795.32012,6.395970218657863e-07,51.82931894476023,200.1688733325728,6.487032813187353e-12
13.460090090090091,26237.02958735936,11075619.207525581,11101856.237112941,56388675261.093796,6.378535030717922e-07,51.69308307185393,198.52577654297897,6.433783661049554e-12
13.50012012012012,25938.627594171736,10906403.124339188,10932341.751933359,56413418088.73723,6.361628341823984e-07,51.5592436050985,196.9134776192078,6.381532599987764e-12
13.540150150150152,25644.45624896416,10739772.36683729,10765416.823086252,56437871641.774414,6.345234128910278e-07,51.42773522750348,195.33106511384392,6.330250091996431e-12
13.580180180180182,25354.443771498838,10575687.435766824,10601041.879538322,56462039248.31117,6.329336854785753e-07,51.29849438152945,193.77765912505689,6.279907621393019e-12
13.620210210210212,25068.51979852125,10414109.435354173,10439177.955152694,56485924201.33747,6.313921453397992e-07,51.17145922901349,192.2524101473597,6.2304776575736045e-12
13.660240240240242,24786.615351878947,10255000.06408511,10279786.679436987,56509529759.02877,6.29897331554392e-07,51.046569611589746,190.75449796518734,6.181933619156199e-12
13.700270270270272,24508.66280744511,10098321.605625512,10122830.268432958,56532859145.04631,6.284478275014279e-07,50.923767011624676,189.28313058769137,6.134249839459785e-12
13.740300300300301,24234.595864824398,9944036.919880873,9968271.515745698,56555915548.83625,6.270422595158288e-07,50.80299451368121,187.83754322317947,6.087401533268156e-12
13.780330330330331,23964.349517819202,9792109.434192335,9816073.783710154,56578702125.927795,6.256792955855795e-07,50.68419676652647,186.41699729170372,6.0413647648300764e-12
13.820360360360361,23697.860025635262,9642503.134667275,9666200.99469291,56601221998.23,6.243576440884757e-07,50.5673199456967,185.0207794743625,5.996116417049246e-12
13.860390390390393,23435.064884806005,9495182.557642357,9518617.622527163,56623478254.32755,6.230760525671864e-07,50.45231171663035,183.64820079792435,5.951634161818973e-12
13.900420420420422,23175.902801815893,9350112.781276973,9373288.684078788,56645473949.77513,6.218333065414694e-07,50.339121198379125,182.29859575344128,5.9078964314583744e-12
